package,cve,cwes,severity,first_affected_version,first_affected_date,disclosed_date,mitigation_version,mitigation_date,disclosure_lag_days,time_to_fix_from_first_days,time_to_fix_from_disclosure_days,fix_semver_type
tensorflow-cpu,CVE-2021-29555,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29556,,unknown,0,,2021-05-14T20:15:00Z,2.2.0rc0,,,,,major
tensorflow-cpu,CVE-2021-29557,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29558,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29559,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29560,,unknown,0,,2021-05-14T20:15:00Z,2.2.0rc0,,,,,major
tensorflow-cpu,CVE-2021-29561,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29562,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29563,,unknown,0,,2021-05-14T20:15:00Z,2.2.0rc0,,,,,major
tensorflow-cpu,CVE-2021-29564,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29565,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29566,,unknown,0,,2021-05-14T20:15:00Z,2.2.0rc0,,,,,major
tensorflow-cpu,CVE-2021-29567,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29568,,unknown,0,,2021-05-14T20:15:00Z,2.2.0rc0,,,,,major
tensorflow-cpu,CVE-2021-29569,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29570,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29571,,unknown,0,,2021-05-14T20:15:00Z,2.2.0rc0,,,,,major
tensorflow-cpu,CVE-2021-29572,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29573,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29574,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29575,,unknown,0,,2021-05-14T20:15:00Z,2.2.0rc0,,,,,major
tensorflow-cpu,CVE-2021-29576,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29577,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29578,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29579,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29580,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29581,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29582,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29583,,unknown,0,,2021-05-14T20:15:00Z,2.2.0rc0,,,,,major
tensorflow-cpu,CVE-2021-29584,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29585,,unknown,0,,2021-05-14T20:15:00Z,2.2.0rc0,,,,,major
tensorflow-cpu,CVE-2021-29586,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29587,,unknown,0,,2021-05-14T20:15:00Z,2.2.0rc0,,,,,major
tensorflow-cpu,CVE-2021-29588,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29589,,unknown,0,,2021-05-14T20:15:00Z,2.2.0rc0,,,,,major
tensorflow-cpu,CVE-2021-29590,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29591,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29592,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29593,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29594,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29595,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29596,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29597,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29598,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29599,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29600,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29601,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29602,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29603,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29604,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29605,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29606,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29607,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29608,,unknown,0,,2021-05-14T20:15:00Z,2.2.0rc0,,,,,major
tensorflow-cpu,CVE-2021-29609,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29610,,unknown,0,,2021-05-14T20:15:00Z,2.2.0rc0,,,,,major
tensorflow-cpu,CVE-2021-29611,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29612,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29613,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29614,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29615,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29616,,unknown,0,,2021-05-14T20:15:00Z,2.2.0rc0,,,,,major
tensorflow-cpu,CVE-2021-29617,,unknown,0,,2021-05-14T20:15:00Z,2.2.0rc0,,,,,major
tensorflow-cpu,CVE-2021-29618,,unknown,0,,2021-05-14T20:15:00Z,2.2.0rc0,,,,,major
tensorflow-cpu,CVE-2021-29619,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-37635,,unknown,2.3.0,2020-07-27,2021-08-12T21:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37636,,unknown,2.3.0,2020-07-27,2021-08-12T18:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37637,,unknown,2.3.0,2020-07-27,2021-08-12T19:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37638,,unknown,2.3.0,2020-07-27,2021-08-12T19:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37639,,unknown,2.3.0,2020-07-27,2021-08-12T19:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37640,,unknown,2.3.0,2020-07-27,2021-08-12T18:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37641,,unknown,2.3.0,2020-07-27,2021-08-12T21:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37642,,unknown,2.3.0,2020-07-27,2021-08-12T18:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37643,,unknown,2.3.0,2020-07-27,2021-08-12T19:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37644,,unknown,2.3.0,2020-07-27,2021-08-12T21:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37645,,unknown,2.3.0,2020-07-27,2021-08-12T21:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37646,,unknown,2.3.0,2020-07-27,2021-08-12T21:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37647,,unknown,2.3.0,2020-07-27,2021-08-12T19:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37648,,unknown,2.3.0,2020-07-27,2021-08-12T22:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37649,,unknown,2.3.0,2020-07-27,2021-08-12T19:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37650,,unknown,2.3.0,2020-07-27,2021-08-12T21:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37651,,unknown,2.3.0,2020-07-27,2021-08-12T21:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37652,,unknown,2.3.0,2020-07-27,2021-08-12T22:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37653,,unknown,2.3.0,2020-07-27,2021-08-12T18:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37654,,unknown,2.3.0,2020-07-27,2021-08-12T21:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37655,,unknown,2.3.0,2020-07-27,2021-08-12T21:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37656,,unknown,2.3.0,2020-07-27,2021-08-12T21:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37657,,unknown,2.3.0,2020-07-27,2021-08-12T21:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37658,,unknown,2.3.0,2020-07-27,2021-08-12T21:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37659,,unknown,2.3.0,2020-07-27,2021-08-12T21:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37660,,unknown,2.3.0,2020-07-27,2021-08-12T18:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37661,,unknown,2.3.0,2020-07-27,2021-08-12T21:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37662,,unknown,2.3.0,2020-07-27,2021-08-12T21:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37663,,unknown,2.3.0,2020-07-27,2021-08-12T23:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37664,,unknown,2.3.0,2020-07-27,2021-08-12T21:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37665,,unknown,2.3.0,2020-07-27,2021-08-12T23:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37666,,unknown,2.3.0,2020-07-27,2021-08-12T22:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37667,,unknown,2.3.0,2020-07-27,2021-08-12T22:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37668,,unknown,2.3.0,2020-07-27,2021-08-12T23:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37669,,unknown,2.3.0,2020-07-27,2021-08-12T23:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37670,,unknown,2.3.0,2020-07-27,2021-08-12T23:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37671,,unknown,2.3.0,2020-07-27,2021-08-12T22:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37672,,unknown,2.3.0,2020-07-27,2021-08-12T23:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37673,,unknown,2.3.0,2020-07-27,2021-08-12T23:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37674,,unknown,2.3.0,2020-07-27,2021-08-12T23:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37675,,unknown,2.3.0,2020-07-27,2021-08-12T22:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37676,,unknown,2.3.0,2020-07-27,2021-08-12T22:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37677,,unknown,2.3.0,2020-07-27,2021-08-12T23:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37678,,unknown,2.3.0,2020-07-27,2021-08-12T23:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37679,,unknown,2.3.0,2020-07-27,2021-08-12T23:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37680,,unknown,2.3.0,2020-07-27,2021-08-12T22:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37681,,unknown,2.3.0,2020-07-27,2021-08-12T22:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37682,,unknown,2.3.0,2020-07-27,2021-08-12T23:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37683,,unknown,2.3.0,2020-07-27,2021-08-12T23:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37684,,unknown,2.3.0,2020-07-27,2021-08-12T23:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37685,,unknown,2.3.0,2020-07-27,2021-08-12T23:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37686,,unknown,2.3.0,2020-07-27,2021-08-12T22:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37687,,unknown,2.3.0,2020-07-27,2021-08-12T23:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37688,,unknown,2.3.0,2020-07-27,2021-08-12T22:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37689,,unknown,2.3.0,2020-07-27,2021-08-12T22:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37690,,unknown,2.3.0,2020-07-27,2021-08-13T00:15:00Z,2.3.4,2021-08-10,382,379,-3,patch
tensorflow-cpu,CVE-2021-37691,,unknown,2.3.0,2020-07-27,2021-08-12T23:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-37692,,unknown,2.3.0,2020-07-27,2021-08-12T23:15:00Z,2.3.4,2021-08-10,381,379,-2,patch
tensorflow-cpu,CVE-2021-41196,,unknown,0,,2021-11-05T20:15:00Z,2.4.4,2021-11-01,,,-4,major
tensorflow-cpu,CVE-2021-41197,,unknown,0,,2021-11-05T20:15:00Z,2.4.4,2021-11-01,,,-4,major
tensorflow-cpu,CVE-2021-41198,,unknown,0,,2021-11-05T20:15:00Z,2.4.4,2021-11-01,,,-4,major
tensorflow-cpu,CVE-2021-41199,,unknown,0,,2021-11-05T20:15:00Z,2.4.4,2021-11-01,,,-4,major
tensorflow-cpu,CVE-2021-41200,,unknown,0,,2021-11-05T20:15:00Z,2.4.4,2021-11-01,,,-4,major
tensorflow-cpu,CVE-2021-41201,,unknown,0,,2021-11-05T20:15:00Z,2.4.4,2021-11-01,,,-4,major
tensorflow-cpu,CVE-2021-41202,,unknown,0,,2021-11-05T22:15:00Z,2.4.4,2021-11-01,,,-4,major
tensorflow-cpu,CVE-2021-41203,,unknown,0,,2021-11-05T21:15:00Z,2.4.4,2021-11-01,,,-4,major
tensorflow-cpu,CVE-2021-41204,,unknown,0,,2021-11-05T21:15:00Z,2.4.4,2021-11-01,,,-4,major
tensorflow-cpu,CVE-2021-41205,,unknown,0,,2021-11-05T21:15:00Z,2.4.4,2021-11-01,,,-4,major
tensorflow-cpu,CVE-2021-41207,,unknown,0,,2021-11-05T22:15:00Z,2.4.4,2021-11-01,,,-4,major
tensorflow-cpu,CVE-2021-41208,,unknown,0,,2021-11-05T22:15:00Z,2.4.4,2021-11-01,,,-4,major
tensorflow-cpu,CVE-2021-41209,,unknown,0,,2021-11-05T22:15:00Z,2.4.4,2021-11-01,,,-4,major
tensorflow-cpu,CVE-2021-41210,,unknown,0,,2021-11-05T20:15:00Z,2.4.4,2021-11-01,,,-4,major
tensorflow-cpu,CVE-2021-41211,,unknown,2.6.0,2021-08-11,2021-11-05T21:15:00Z,2.6.1,2021-11-01,86,82,-4,patch
tensorflow-cpu,CVE-2021-41212,,unknown,0,,2021-11-05T21:15:00Z,2.4.4,2021-11-01,,,-4,major
tensorflow-cpu,CVE-2021-41213,,unknown,0,,2021-11-05T23:15:00Z,2.4.4,2021-11-01,,,-4,major
tensorflow-cpu,CVE-2021-41214,,unknown,0,,2021-11-05T21:15:00Z,2.4.4,2021-11-01,,,-4,major
tensorflow-cpu,CVE-2021-41215,,unknown,0,,2021-11-05T21:15:00Z,2.4.4,2021-11-01,,,-4,major
tensorflow-cpu,CVE-2021-41216,,unknown,0,,2021-11-05T23:15:00Z,2.4.4,2021-11-01,,,-4,major
tensorflow-cpu,CVE-2021-41217,,unknown,0,,2021-11-05T21:15:00Z,2.4.4,2021-11-01,,,-4,major
tensorflow-cpu,CVE-2021-41218,,unknown,0,,2021-11-05T22:15:00Z,2.4.4,2021-11-01,,,-4,major
tensorflow-cpu,CVE-2021-41219,,unknown,0,,2021-11-05T21:15:00Z,2.4.4,2021-11-01,,,-4,major
tensorflow-cpu,CVE-2021-41220,,unknown,2.6.0,2021-08-11,2021-11-05T23:15:00Z,2.6.1,2021-11-01,86,82,-4,patch
tensorflow-cpu,CVE-2021-41221,,unknown,0,,2021-11-05T23:15:00Z,2.4.4,2021-11-01,,,-4,major
tensorflow-cpu,CVE-2021-41222,,unknown,0,,2021-11-05T23:15:00Z,2.4.4,2021-11-01,,,-4,major
tensorflow-cpu,CVE-2021-41223,,unknown,0,,2021-11-05T21:15:00Z,2.4.4,2021-11-01,,,-4,major
tensorflow-cpu,CVE-2021-41224,,unknown,0,,2021-11-05T21:15:00Z,2.4.4,2021-11-01,,,-4,major
tensorflow-cpu,CVE-2021-41225,,unknown,0,,2021-11-05T23:15:00Z,2.4.4,2021-11-01,,,-4,major
tensorflow-cpu,CVE-2021-41226,,unknown,0,,2021-11-05T21:15:00Z,2.4.4,2021-11-01,,,-4,major
tensorflow-cpu,CVE-2021-41227,,unknown,0,,2021-11-05T23:15:00Z,2.4.4,2021-11-01,,,-4,major
tensorflow-cpu,CVE-2021-41228,,unknown,0,,2021-11-05T23:15:00Z,2.4.4,2021-11-01,,,-4,major
tensorflow-cpu,CVE-2021-41195,,unknown,0,,2021-11-05T20:15:00Z,2.4.4,2021-11-01,,,-4,major
tensorflow-cpu,CVE-2021-41206,,unknown,0,,2021-11-05T22:15:00Z,2.4.4,2021-11-01,,,-4,major
tensorflow-cpu,CVE-2022-23591,,unknown,0,,2022-02-04T23:15:00Z,2.5.3,2022-02-02,,,-2,major
tensorflow-cpu,CVE-2022-23592,,unknown,2.7.0,2021-11-04,2022-02-04T23:15:00Z,2.8.0,2022-02-02,92,90,-2,minor
tensorflow-cpu,CVE-2022-23593,,unknown,2.7.0,2021-11-04,2022-02-04T23:15:00Z,2.8.0,2022-02-02,92,90,-2,minor
tensorflow-cpu,CVE-2022-23595,,unknown,0,,2022-02-04T23:15:00Z,2.5.3,2022-02-02,,,-2,major
tensorflow-cpu,CVE-2022-21725,,unknown,0,,2022-02-03T13:15:00Z,2.5.3,2022-02-02,,,-1,major
tensorflow-cpu,CVE-2022-21726,,unknown,0,,2022-02-03T11:15:00Z,2.5.3,2022-02-02,,,-1,major
tensorflow-cpu,CVE-2022-21727,,unknown,0,,2022-02-03T11:15:00Z,2.5.3,2022-02-02,,,-1,major
tensorflow-cpu,CVE-2022-21728,,unknown,0,,2022-02-03T11:15:00Z,2.5.3,2022-02-02,,,-1,major
tensorflow-cpu,CVE-2022-21729,,unknown,0,,2022-02-03T13:15:00Z,2.5.3,2022-02-02,,,-1,major
tensorflow-cpu,CVE-2022-21730,,unknown,0,,2022-02-03T11:15:00Z,2.5.3,2022-02-02,,,-1,major
tensorflow-cpu,CVE-2022-21731,,unknown,0,,2022-02-03T12:15:00Z,2.5.3,2022-02-02,,,-1,major
tensorflow-cpu,CVE-2022-21732,,unknown,0,,2022-02-03T12:15:00Z,2.5.3,2022-02-02,,,-1,major
tensorflow-cpu,CVE-2022-21733,,unknown,0,,2022-02-03T12:15:00Z,2.5.3,2022-02-02,,,-1,major
tensorflow-cpu,CVE-2022-21734,,unknown,0,,2022-02-03T13:15:00Z,2.5.3,2022-02-02,,,-1,major
tensorflow-cpu,CVE-2022-21735,,unknown,0,,2022-02-03T13:15:00Z,2.5.3,2022-02-02,,,-1,major
tensorflow-cpu,CVE-2022-21736,,unknown,0,,2022-02-03T12:15:00Z,2.5.3,2022-02-02,,,-1,major
tensorflow-cpu,CVE-2022-21737,,unknown,0,,2022-02-03T14:15:00Z,2.5.3,2022-02-02,,,-1,major
tensorflow-cpu,CVE-2022-21738,,unknown,0,,2022-02-03T14:15:00Z,2.5.3,2022-02-02,,,-1,major
tensorflow-cpu,CVE-2022-21739,,unknown,0,,2022-02-03T14:15:00Z,2.5.3,2022-02-02,,,-1,major
tensorflow-cpu,CVE-2022-21740,,unknown,0,,2022-02-03T15:15:00Z,2.5.3,2022-02-02,,,-1,major
tensorflow-cpu,CVE-2022-21741,,unknown,0,,2022-02-03T15:15:00Z,2.5.3,2022-02-02,,,-1,major
tensorflow-cpu,CVE-2022-23557,,unknown,0,,2022-02-04T23:15:00Z,2.5.3,2022-02-02,,,-2,major
tensorflow-cpu,CVE-2022-23558,,unknown,0,,2022-02-04T23:15:00Z,2.5.3,2022-02-02,,,-2,major
tensorflow-cpu,CVE-2022-23559,,unknown,0,,2022-02-04T23:15:00Z,2.5.3,2022-02-02,,,-2,major
tensorflow-cpu,CVE-2022-23560,,unknown,0,,2022-02-04T23:15:00Z,2.5.3,2022-02-02,,,-2,major
tensorflow-cpu,CVE-2022-23561,,unknown,0,,2022-02-04T23:15:00Z,2.5.3,2022-02-02,,,-2,major
tensorflow-cpu,CVE-2022-23562,,unknown,0,,2022-02-04T23:15:00Z,2.5.3,2022-02-02,,,-2,major
tensorflow-cpu,CVE-2022-23563,,unknown,0,,2022-02-04T23:15:00Z,2.5.3,2022-02-02,,,-2,major
tensorflow-cpu,CVE-2022-23564,,unknown,0,,2022-02-04T23:15:00Z,2.5.3,2022-02-02,,,-2,major
tensorflow-cpu,CVE-2022-23565,,unknown,0,,2022-02-04T23:15:00Z,2.5.3,2022-02-02,,,-2,major
tensorflow-cpu,CVE-2022-23566,,unknown,0,,2022-02-04T23:15:00Z,2.5.3,2022-02-02,,,-2,major
tensorflow-cpu,CVE-2022-23567,,unknown,0,,2022-02-03T12:15:00Z,2.5.3,2022-02-02,,,-1,major
tensorflow-cpu,CVE-2022-23568,,unknown,0,,2022-02-03T12:15:00Z,2.5.3,2022-02-02,,,-1,major
tensorflow-cpu,CVE-2022-23569,,unknown,0,,2022-02-03T13:15:00Z,2.5.3,2022-02-02,,,-1,major
tensorflow-cpu,CVE-2022-23570,,unknown,0,,2022-02-04T23:15:00Z,2.5.3,2022-02-02,,,-2,major
tensorflow-cpu,CVE-2022-23571,,unknown,0,,2022-02-04T23:15:00Z,2.5.3,2022-02-02,,,-2,major
tensorflow-cpu,CVE-2022-23572,,unknown,0,,2022-02-04T23:15:00Z,2.5.3,2022-02-02,,,-2,major
tensorflow-cpu,CVE-2022-23573,,unknown,0,,2022-02-04T23:15:00Z,2.5.3,2022-02-02,,,-2,major
tensorflow-cpu,CVE-2022-23574,,unknown,0,,2022-02-04T23:15:00Z,2.5.3,2022-02-02,,,-2,major
tensorflow-cpu,CVE-2022-23575,,unknown,0,,2022-02-04T23:15:00Z,2.5.3,2022-02-02,,,-2,major
tensorflow-cpu,CVE-2022-23576,,unknown,0,,2022-02-04T23:15:00Z,2.5.3,2022-02-02,,,-2,major
tensorflow-cpu,CVE-2022-23577,,unknown,0,,2022-02-04T23:15:00Z,2.5.3,2022-02-02,,,-2,major
tensorflow-cpu,CVE-2022-23578,,unknown,0,,2022-02-04T23:15:00Z,2.5.3,2022-02-02,,,-2,major
tensorflow-cpu,CVE-2022-23579,,unknown,0,,2022-02-04T23:15:00Z,2.5.3,2022-02-02,,,-2,major
tensorflow-cpu,CVE-2022-23580,,unknown,0,,2022-02-04T23:15:00Z,2.5.3,2022-02-02,,,-2,major
tensorflow-cpu,CVE-2022-23581,,unknown,0,,2022-02-04T23:15:00Z,2.5.3,2022-02-02,,,-2,major
tensorflow-cpu,CVE-2022-23582,,unknown,0,,2022-02-04T23:15:00Z,2.5.3,2022-02-02,,,-2,major
tensorflow-cpu,CVE-2022-23583,,unknown,0,,2022-02-04T23:15:00Z,2.5.3,2022-02-02,,,-2,major
tensorflow-cpu,CVE-2022-23584,,unknown,0,,2022-02-04T23:15:00Z,2.5.3,2022-02-02,,,-2,major
tensorflow-cpu,CVE-2022-23585,,unknown,0,,2022-02-04T23:15:00Z,2.5.3,2022-02-02,,,-2,major
tensorflow-cpu,CVE-2022-23586,,unknown,0,,2022-02-04T23:15:00Z,2.5.3,2022-02-02,,,-2,major
tensorflow-cpu,CVE-2022-23587,,unknown,0,,2022-02-04T23:15:00Z,2.5.3,2022-02-02,,,-2,major
